Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1775384917,120,,Aggregated,68.500000,0.000000,13,19,26,31,61,150,310,430,1000,1400,1400,7514,0,13,35.54482107988446,3.6920580023434013,1427.2159910033224,4645.200958211339
1775384918,120,,Aggregated,67.100000,0.000000,13,20,27,32,65,170,350,450,1000,1400,1400,7574,0,13,37.838014427683525,3.6920580023434013,1427.2159910033224,4645.646289939266
1775384919,120,,Aggregated,65.700000,0.000000,13,20,27,32,67,170,350,450,1000,1400,1400,7644,0,13,37.93516689289963,3.6920580023434013,1427.2159910033224,4658.950811093669
1775384920,120,,Aggregated,64.400000,0.000000,13,20,27,33,67,170,350,450,1000,1400,1400,7709,0,13,37.89428041486926,3.6920580023434013,1427.2159910033224,4659.029316383448
1775384921,120,,Aggregated,66.800000,0.000000,13,20,27,33,66,170,350,450,1000,1400,1400,7786,0,13,37.745044608559915,3.6920580023434013,1427.2159910033224,4662.92370922168
1775384922,120,,Aggregated,65.200000,0.000000,13,20,27,32,65,170,350,450,1000,1400,1400,7854,0,13,37.50612296515461,3.6920580023434013,1427.2159910033224,4669.01285968933
1775384923,120,,Aggregated,65.700000,0.000000,13,20,27,32,65,170,350,450,1000,1400,1400,7914,0,13,37.31408302442414,3.6920580023434013,1427.2159910033224,4688.258150113723
1775384924,120,,Aggregated,65.900000,0.000000,13,20,27,32,64,160,350,450,1000,1400,1400,7981,0,13,37.11831541238964,3.6920580023434013,1427.2159910033224,4684.683874201228
1775384925,120,,Aggregated,66.500000,0.000000,13,20,27,32,64,160,350,440,950,1400,1400,8055,0,13,36.963259182417445,3.6920580023434013,1427.2159910033224,4686.14314090627
1775384926,120,,Aggregated,66.800000,0.000000,13,20,27,32,64,160,340,440,950,1400,1400,8118,0,13,36.77900846924907,3.6920580023434013,1427.2159910033224,4683.378171963538
